joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.146947,0.235188,-0.000275,0.087214,0.014458,0.040412,0.151417,-0.107903,-0.007729,0.114711,-0.000748,-0.025119,0.017811,-0.333630,-0.208591,0.165394,-0.241756,0.030719,0.001721,-0.498532,0.493676,1.230781,1.153565,0.006554,0.094351,-0.146933,-0.098518,-0.018361,0.048709
0.149076,0.237219,-0.000587,0.087032,0.014812,0.040663,0.153331,-0.108114,-0.007855,0.112485,-0.006102,-0.023624,0.018855,-0.332392,-0.204885,0.164689,-0.242598,0.031024,0.002897,-0.496863,0.493507,1.233098,1.154587,0.005331,0.092026,-0.146944,-0.098505,-0.016498,0.046938
0.151646,0.239843,-0.000713,0.086738,0.015104,0.040770,0.155643,-0.109097,-0.007955,0.109822,-0.011731,-0.022194,0.019710,-0.330979,-0.201242,0.163819,-0.243208,0.031407,0.004084,-0.494874,0.493256,1.234985,1.155790,0.003851,0.089039,-0.146836,-0.098236,-0.015221,0.045545
0.154954,0.241251,-0.001909,0.085995,0.015104,0.040986,0.156928,-0.108385,-0.008287,0.105959,-0.015309,-0.020870,0.019263,-0.329349,-0.198025,0.162792,-0.242913,0.031483,0.006335,-0.494280,0.492316,1.237164,1.159164,0.006743,0.086196,-0.145910,-0.096991,-0.010040,0.043237
0.157738,0.242285,-0.003102,0.085379,0.014977,0.041134,0.157816,-0.108498,-0.008734,0.102335,-0.018999,-0.019787,0.018639,-0.327225,-0.194878,0.161730,-0.242415,0.031362,0.009053,-0.493672,0.491193,1.239405,1.161766,0.009191,0.084466,-0.145584,-0.096521,-0.005742,0.041013
0.159472,0.242572,-0.004289,0.085017,0.014594,0.041143,0.157910,-0.110260,-0.009413,0.099191,-0.022916,-0.019187,0.017662,-0.324114,-0.191873,0.160600,-0.241513,0.030845,0.012705,-0.493038,0.489707,1.241768,1.162824,0.010751,0.084963,-0.146460,-0.097600,-0.003207,0.038953
0.161034,0.243007,-0.005091,0.084918,0.014779,0.041261,0.159255,-0.111327,-0.010550,0.096024,-0.027938,-0.019143,0.017059,-0.322357,-0.188660,0.159576,-0.240319,0.030801,0.014091,-0.492058,0.487876,1.244880,1.164984,0.011919,0.084837,-0.145723,-0.097419,-0.002365,0.036727
0.162511,0.243518,-0.005700,0.084950,0.015247,0.041433,0.161225,-0.112046,-0.011915,0.092847,-0.033513,-0.019376,0.016644,-0.321277,-0.185345,0.158604,-0.238979,0.030994,0.014343,-0.490905,0.485873,1.248367,1.167696,0.012891,0.084401,-0.144178,-0.096608,-0.002370,0.034417
0.163213,0.243516,-0.005924,0.084409,0.015691,0.041492,0.163754,-0.111652,-0.012833,0.090780,-0.037024,-0.019769,0.016508,-0.320587,-0.182370,0.157892,-0.237531,0.032765,0.012898,-0.489780,0.484545,1.250608,1.169569,0.014513,0.082408,-0.141890,-0.094769,-0.000897,0.033487
0.164103,0.243908,-0.006063,0.083802,0.015966,0.041557,0.166081,-0.111669,-0.013409,0.088761,-0.040408,-0.020026,0.016355,-0.320162,-0.180090,0.157354,-0.236334,0.034459,0.011315,-0.488723,0.483554,1.252411,1.170828,0.015785,0.080331,-0.139734,-0.092939,0.000881,0.033430
0.165371,0.245088,-0.006032,0.083062,0.015905,0.041631,0.168005,-0.112507,-0.013299,0.086836,-0.043540,-0.020008,0.016167,-0.320270,-0.179198,0.157167,-0.235639,0.035996,0.009456,-0.487802,0.483236,1.253336,1.170861,0.016359,0.078088,-0.137845,-0.091127,0.003271,0.035120
0.166871,0.246908,-0.006200,0.082188,0.016140,0.041718,0.168880,-0.110972,-0.013182,0.085454,-0.047013,-0.020177,0.015636,-0.319770,-0.178412,0.157215,-0.235616,0.037009,0.007253,-0.487587,0.483590,1.254052,1.170939,0.016144,0.075649,-0.135213,-0.088862,0.004674,0.037148
0.168486,0.249048,-0.006467,0.081247,0.016521,0.041812,0.169231,-0.108251,-0.013062,0.084342,-0.050657,-0.020438,0.014935,-0.318965,-0.177679,0.157380,-0.235928,0.037761,0.004880,-0.487724,0.484280,1.254664,1.171041,0.015534,0.073113,-0.132211,-0.086371,0.005583,0.039346
0.169092,0.250289,-0.006734,0.080615,0.016840,0.041589,0.171162,-0.107415,-0.012862,0.083777,-0.053596,-0.021161,0.014582,-0.318041,-0.176845,0.157333,-0.235811,0.038141,0.003205,-0.486880,0.484199,1.253911,1.170308,0.016849,0.070179,-0.131341,-0.086151,0.007857,0.037156
0.169616,0.251089,-0.007108,0.080003,0.017138,0.041446,0.172645,-0.107097,-0.012683,0.083199,-0.055818,-0.021895,0.014298,-0.317129,-0.175779,0.157205,-0.235381,0.038515,0.001968,-0.486172,0.483864,1.253389,1.169964,0.018608,0.067656,-0.130488,-0.086057,0.009990,0.034671
0.169976,0.251003,-0.007698,0.079434,0.017396,0.041462,0.173233,-0.107815,-0.012543,0.082599,-0.056609,-0.022653,0.014150,-0.316244,-0.174247,0.156913,-0.234326,0.038876,0.001605,-0.485739,0.483021,1.253330,1.170398,0.021250,0.065955,-0.129668,-0.086214,0.011840,0.031596
0.169982,0.250534,-0.008308,0.078836,0.017555,0.041712,0.173366,-0.108443,-0.012457,0.082219,-0.056913,-0.023794,0.013843,-0.316214,-0.172763,0.156933,-0.233544,0.039214,0.001502,-0.486657,0.482777,1.253798,1.171240,0.025436,0.065687,-0.129032,-0.086823,0.013884,0.029331
0.169811,0.249873,-0.008927,0.078226,0.017665,0.042079,0.173271,-0.109025,-0.012398,0.081949,-0.056975,-0.025125,0.013457,-0.316612,-0.171303,0.157109,-0.232898,0.039539,0.001528,-0.488252,0.482833,1.254529,1.172285,0.030394,0.066136,-0.128488,-0.087657,0.016027,0.027472
0.169368,0.249354,-0.009252,0.077532,0.017384,0.042150,0.173549,-0.109505,-0.012334,0.082710,-0.056961,-0.026762,0.013116,-0.317010,-0.170871,0.156945,-0.232269,0.039156,0.001349,-0.489564,0.483305,1.255201,1.174770,0.034746,0.063672,-0.128472,-0.087963,0.017930,0.025934
0.168976,0.248829,-0.009658,0.076994,0.017177,0.042171,0.174043,-0.109648,-0.012254,0.083382,-0.056951,-0.028320,0.012693,-0.317397,-0.170510,0.156653,-0.231480,0.039082,0.001102,-0.490708,0.483499,1.255918,1.177050,0.038861,0.061275,-0.128324,-0.088215,0.019540,0.024764
0.168685,0.248293,-0.010228,0.076765,0.017119,0.042091,0.174968,-0.109117,-0.012140,0.083874,-0.056948,-0.029720,0.012106,-0.317761,-0.170291,0.156102,-0.230370,0.039624,0.000718,-0.491519,0.483133,1.256726,1.178918,0.042505,0.059011,-0.127910,-0.088358,0.020563,0.024332
0.168908,0.247851,-0.010508,0.076598,0.017165,0.041849,0.176563,-0.107720,-0.011931,0.083681,-0.056937,-0.031038,0.011471,-0.317843,-0.170087,0.155676,-0.229395,0.040356,-0.000623,-0.492485,0.483589,1.257145,1.179552,0.045617,0.055985,-0.127136,-0.088224,0.021751,0.024123
0.169389,0.247456,-0.010644,0.076462,0.017262,0.041527,0.178491,-0.105891,-0.011675,0.083145,-0.056921,-0.032316,0.010814,-0.317784,-0.169890,0.155312,-0.228487,0.041183,-0.002441,-0.493530,0.484456,1.257368,1.179571,0.048463,0.052579,-0.126181,-0.087952,0.023022,0.024026
0.170843,0.247662,-0.010676,0.075988,0.017050,0.041002,0.180590,-0.104486,-0.011225,0.081426,-0.056810,-0.032764,0.011210,-0.317080,-0.170589,0.154700,-0.227653,0.042651,-0.004315,-0.494203,0.485754,1.257126,1.177960,0.050239,0.048846,-0.125212,-0.086748,0.025648,0.025494
0.171907,0.247665,-0.010808,0.075351,0.017018,0.040689,0.182033,-0.103502,-0.010984,0.079903,-0.056745,-0.033338,0.011475,-0.316906,-0.170917,0.154419,-0.227047,0.043601,-0.006088,-0.495137,0.486888,1.257127,1.177547,0.053158,0.045120,-0.124164,-0.085649,0.027832,0.026077
0.172192,0.247260,-0.011140,0.074387,0.017345,0.040799,0.182165,-0.103361,-0.011163,0.078776,-0.056769,-0.034167,0.011477,-0.317794,-0.170505,0.154801,-0.226898,0.043516,-0.007657,-0.496597,0.487696,1.257617,1.179530,0.058367,0.041408,-0.122959,-0.084761,0.029133,0.024890
0.172262,0.246629,-0.011482,0.073601,0.017611,0.040908,0.182246,-0.102792,-0.011668,0.077652,-0.056811,-0.034714,0.011363,-0.318735,-0.170228,0.155069,-0.226741,0.043719,-0.009835,-0.497766,0.487959,1.258176,1.181177,0.063141,0.038331,-0.121589,-0.084522,0.030131,0.024084
0.172226,0.245885,-0.011830,0.072904,0.017846,0.041016,0.182301,-0.102008,-0.012337,0.076528,-0.056862,-0.035121,0.011191,-0.319703,-0.170019,0.155280,-0.226581,0.044067,-0.012317,-0.498788,0.487951,1.258770,1.182657,0.067699,0.035570,-0.120138,-0.084608,0.030977,0.023469
0.171974,0.244864,-0.011711,0.072350,0.018350,0.041055,0.183927,-0.101598,-0.012802,0.075614,-0.056850,-0.035952,0.011285,-0.320600,-0.169675,0.155003,-0.225907,0.044647,-0.014465,-0.500081,0.488906,1.260018,1.183335,0.071294,0.032957,-0.118830,-0.084902,0.032604,0.022272
0.172071,0.243889,-0.011338,0.071899,0.018748,0.040958,0.186248,-0.100730,-0.013418,0.074334,-0.056851,-0.036343,0.011205,-0.321208,-0.169955,0.154578,-0.225178,0.045239,-0.016822,-0.500711,0.489929,1.260749,1.183540,0.073622,0.030160,-0.117759,-0.085188,0.034932,0.020595
0.172866,0.243008,-0.010456,0.071655,0.018931,0.040589,0.189957,-0.098946,-0.014339,0.072320,-0.056880,-0.035855,0.010777,-0.321237,-0.171481,0.153857,-0.224341,0.045856,-0.019598,-0.500015,0.491091,1.260448,1.182801,0.073419,0.026997,-0.117159,-0.085459,0.038662,0.017954
0.173861,0.242013,-0.010331,0.070950,0.019074,0.040357,0.193223,-0.097219,-0.015087,0.069804,-0.056833,-0.035738,0.010682,-0.321430,-0.172265,0.153356,-0.223816,0.046752,-0.022132,-0.499988,0.492298,1.260236,1.181743,0.074309,0.024263,-0.115929,-0.085135,0.042873,0.015125
0.174956,0.240963,-0.010586,0.070014,0.019197,0.040194,0.196268,-0.095520,-0.015748,0.067038,-0.056748,-0.035807,0.010755,-0.321704,-0.172679,0.152967,-0.223446,0.047787,-0.024546,-0.500296,0.493528,1.260071,1.180525,0.075746,0.021743,-0.114384,-0.084511,0.047324,0.012201
0.176138,0.240198,-0.010819,0.069559,0.019588,0.039798,0.199702,-0.093240,-0.016107,0.064348,-0.056695,-0.034718,0.010976,-0.321559,-0.173469,0.152596,-0.223153,0.049389,-0.027474,-0.499394,0.493902,1.259393,1.178835,0.076225,0.018330,-0.113203,-0.083606,0.050776,0.010879
0.177208,0.239442,-0.011097,0.069109,0.020027,0.039582,0.202761,-0.090701,-0.016665,0.061790,-0.056677,-0.033782,0.011039,-0.321545,-0.174170,0.152338,-0.222889,0.050817,-0.030849,-0.498930,0.494531,1.258761,1.177722,0.077281,0.014949,-0.111684,-0.082545,0.054310,0.009409
0.178052,0.238702,-0.011466,0.068669,0.020563,0.039727,0.205069,-0.087647,-0.017621,0.059493,-0.056732,-0.033150,0.010782,-0.321794,-0.174693,0.152307,-0.222683,0.051895,-0.035116,-0.499341,0.495673,1.258218,1.177765,0.079489,0.011633,-0.109488,-0.081173,0.058007,0.007642
0.178386,0.237792,-0.011728,0.068038,0.020989,0.039877,0.206653,-0.084403,-0.018632,0.057653,-0.056727,-0.032674,0.010612,-0.322054,-0.174610,0.152354,-0.222474,0.052913,-0.039123,-0.500133,0.497090,1.257632,1.178184,0.081768,0.007988,-0.107551,-0.079993,0.061370,0.006196
0.178465,0.236798,-0.011935,0.067311,0.021360,0.040030,0.207876,-0.081065,-0.019671,0.056042,-0.056692,-0.032277,0.010484,-0.322320,-0.174224,0.152441,-0.222264,0.053903,-0.042998,-0.501115,0.498645,1.257024,1.178791,0.084084,0.004177,-0.105744,-0.078908,0.064567,0.004913
0.178779,0.236014,-0.012182,0.067070,0.022032,0.039841,0.210064,-0.077919,-0.020762,0.054798,-0.056717,-0.032016,0.010692,-0.322854,-0.174323,0.151990,-0.221691,0.055433,-0.046569,-0.501379,0.499552,1.256771,1.178569,0.085366,0.000647,-0.103477,-0.077367,0.067027,0.004222
0.178870,0.235061,-0.012468,0.066698,0.022616,0.039741,0.211719,-0.074999,-0.021861,0.053519,-0.056723,-0.031786,0.010954,-0.323275,-0.174311,0.151700,-0.221101,0.056832,-0.049982,-0.501697,0.500322,1.256439,1.178395,0.086968,-0.002416,-0.101392,-0.076005,0.069579,0.003168
0.178515,0.233772,-0.012833,0.066064,0.023027,0.039824,0.212307,-0.072529,-0.022976,0.052171,-0.056692,-0.031619,0.011325,-0.323468,-0.174075,0.151731,-0.220476,0.057967,-0.053078,-0.502121,0.500819,1.255949,1.178317,0.089211,-0.004545,-0.099673,-0.074998,0.072314,0.001386
0.178436,0.232606,-0.012990,0.065664,0.023533,0.039852,0.213840,-0.070064,-0.024163,0.050876,-0.056700,-0.031465,0.011475,-0.324039,-0.173977,0.151646,-0.219976,0.059109,-0.055799,-0.502455,0.501537,1.255527,1.178084,0.090735,-0.006623,-0.097887,-0.073951,0.074767,-0.000372
0.178494,0.231503,-0.013044,0.065380,0.024087,0.039853,0.215847,-0.067601,-0.025385,0.049607,-0.056727,-0.031317,0.011514,-0.324798,-0.173946,0.151502,-0.219538,0.060254,-0.058333,-0.502745,0.502364,1.255137,1.177773,0.091900,-0.008677,-0.096068,-0.072883,0.077080,-0.002117
0.178632,0.230746,-0.013284,0.064972,0.024615,0.039860,0.216829,-0.065253,-0.026601,0.048370,-0.056675,-0.031265,0.011672,-0.325422,-0.173335,0.151383,-0.219319,0.061436,-0.060256,-0.502839,0.502882,1.254365,1.177787,0.092957,-0.010871,-0.093942,-0.071239,0.079461,-0.002650
0.178659,0.229877,-0.013604,0.064527,0.025102,0.039871,0.217630,-0.062961,-0.027739,0.047082,-0.056647,-0.031153,0.011694,-0.325896,-0.172907,0.151335,-0.219155,0.062558,-0.062490,-0.503053,0.503292,1.253887,1.177873,0.094415,-0.012994,-0.091863,-0.069814,0.081738,-0.003308
0.178463,0.228782,-0.014084,0.064005,0.025509,0.039891,0.218069,-0.060779,-0.028725,0.045694,-0.056664,-0.030922,0.011442,-0.326069,-0.172846,0.151430,-0.219098,0.063562,-0.065346,-0.503507,0.503487,1.253997,1.178100,0.096676,-0.014971,-0.089877,-0.068825,0.083807,-0.004213
0.178221,0.227803,-0.014527,0.063618,0.025869,0.039920,0.218526,-0.058630,-0.029770,0.044573,-0.056690,-0.030743,0.011223,-0.326063,-0.172913,0.151594,-0.219081,0.064591,-0.068065,-0.503872,0.503592,1.253615,1.178013,0.099206,-0.017045,-0.088105,-0.067949,0.085913,-0.005277
0.177954,0.226882,-0.014953,0.063299,0.026206,0.039954,0.218994,-0.056497,-0.030845,0.043587,-0.056719,-0.030589,0.011020,-0.325968,-0.173044,0.151794,-0.219083,0.065633,-0.070716,-0.504193,0.503651,1.252986,1.177770,0.101870,-0.019168,-0.086439,-0.067130,0.088037,-0.006420
0.177829,0.225966,-0.015045,0.063061,0.026581,0.039976,0.219871,-0.054430,-0.031666,0.042618,-0.056763,-0.030393,0.010940,-0.325863,-0.172879,0.151961,-0.219031,0.066750,-0.072886,-0.504159,0.503773,1.251165,1.176455,0.103051,-0.020668,-0.085231,-0.066467,0.090683,-0.007574
0.177551,0.224967,-0.015113,0.062816,0.026894,0.039929,0.220673,-0.052727,-0.032571,0.041768,-0.056794,-0.030245,0.010930,-0.325777,-0.172663,0.152220,-0.219107,0.067773,-0.074883,-0.504193,0.504051,1.249367,1.174955,0.104627,-0.022375,-0.084059,-0.065832,0.093292,-0.008649
0.176966,0.223801,-0.015128,0.062553,0.027083,0.039744,0.221329,-0.051749,-0.033643,0.041156,-0.056798,-0.030192,0.011057,-0.325727,-0.172346,0.152662,-0.219438,0.068605,-0.076535,-0.504361,0.504639,1.247620,1.173087,0.106992,-0.024493,-0.082959,-0.065251,0.095827,-0.009567
0.176466,0.222725,-0.015370,0.062157,0.027360,0.039615,0.221609,-0.050129,-0.034591,0.040540,-0.056801,-0.030097,0.011312,-0.325690,-0.171756,0.152946,-0.219588,0.069378,-0.077928,-0.504612,0.504988,1.246792,1.172239,0.108899,-0.026162,-0.081401,-0.064401,0.097483,-0.010369
0.176010,0.221693,-0.015725,0.061692,0.027682,0.039514,0.221701,-0.048189,-0.035478,0.039921,-0.056804,-0.029981,0.011632,-0.325658,-0.171032,0.153153,-0.219648,0.070123,-0.079190,-0.504903,0.505219,1.246425,1.171901,0.110577,-0.027606,-0.079613,-0.063416,0.098701,-0.011111
0.175298,0.220603,-0.015750,0.061051,0.028013,0.039301,0.221604,-0.046774,-0.036296,0.039445,-0.056795,-0.029887,0.012095,-0.325607,-0.170225,0.153430,-0.219697,0.070958,-0.080754,-0.504979,0.505805,1.246160,1.171036,0.111777,-0.029036,-0.078752,-0.063252,0.100361,-0.012485
0.174563,0.219485,-0.015900,0.060490,0.028371,0.039116,0.221356,-0.045149,-0.037085,0.039077,-0.056787,-0.029752,0.012507,-0.325602,-0.169556,0.153731,-0.219808,0.071785,-0.082148,-0.505090,0.506272,1.245850,1.170216,0.113372,-0.030577,-0.077873,-0.063002,0.102337,-0.013745
0.173783,0.218310,-0.016304,0.060085,0.028781,0.038986,0.220805,-0.043101,-0.037813,0.038924,-0.056779,-0.029533,0.012819,-0.325690,-0.169162,0.154079,-0.220041,0.072595,-0.083199,-0.505274,0.506503,1.245447,1.169485,0.115754,-0.032342,-0.076960,-0.062577,0.104941,-0.014779
0.173101,0.217552,-0.016214,0.059760,0.029229,0.038848,0.220450,-0.041955,-0.038436,0.039078,-0.056769,-0.029216,0.012967,-0.325392,-0.168387,0.154351,-0.219933,0.073540,-0.084065,-0.504942,0.507044,1.244780,1.169112,0.117783,-0.034729,-0.076234,-0.061972,0.107262,-0.014973
0.172470,0.217001,-0.015877,0.059474,0.029696,0.038708,0.220194,-0.041260,-0.039006,0.039387,-0.056759,-0.028851,0.013034,-0.324900,-0.167423,0.154584,-0.219653,0.074553,-0.084840,-0.504351,0.507740,1.243982,1.168918,0.119635,-0.037428,-0.075603,-0.061277,0.109442,-0.014746
0.171926,0.216250,-0.016178,0.059082,0.030121,0.038502,0.219623,-0.039638,-0.039675,0.039446,-0.056762,-0.028604,0.012849,-0.324665,-0.167147,0.154978,-0.219584,0.075328,-0.085680,-0.504485,0.508449,1.243221,1.167541,0.121511,-0.039064,-0.075053,-0.061115,0.111258,-0.014554
0.171218,0.215330,-0.016527,0.058784,0.030602,0.038302,0.219338,-0.038052,-0.040310,0.039527,-0.056765,-0.028617,0.012681,-0.324512,-0.166682,0.155321,-0.219494,0.075995,-0.086680,-0.504689,0.509275,1.242770,1.166422,0.123882,-0.040781,-0.074509,-0.061072,0.113204,-0.014777
0.170184,0.214069,-0.016974,0.058674,0.031194,0.038112,0.219626,-0.036538,-0.040874,0.039655,-0.056771,-0.029147,0.012546,-0.324525,-0.165837,0.155559,-0.219363,0.076447,-0.087998,-0.505036,0.510330,1.242939,1.165816,0.127247,-0.042659,-0.073979,-0.061266,0.115411,-0.015831
0.169245,0.212888,-0.017491,0.058235,0.031504,0.037942,0.219416,-0.035059,-0.041490,0.039865,-0.056703,-0.029513,0.012074,-0.324250,-0.164831,0.155803,-0.219230,0.077080,-0.088537,-0.505762,0.511486,1.242470,1.164662,0.130193,-0.044738,-0.073567,-0.061178,0.117623,-0.016316
0.168354,0.211748,-0.018043,0.057632,0.031671,0.037781,0.218957,-0.033599,-0.042133,0.040116,-0.056598,-0.029796,0.011433,-0.323830,-0.163746,0.156052,-0.219097,0.077804,-0.088687,-0.506678,0.512691,1.241682,1.163233,0.132929,-0.046919,-0.073215,-0.060948,0.119837,-0.016516
0.167456,0.210800,-0.018667,0.057478,0.031919,0.037668,0.218656,-0.031415,-0.042615,0.040254,-0.056611,-0.029982,0.011030,-0.323389,-0.163006,0.156197,-0.218999,0.078105,-0.088965,-0.507447,0.513389,1.241110,1.162258,0.135281,-0.048179,-0.072929,-0.060748,0.121609,-0.016443
0.166548,0.209798,-0.019296,0.057320,0.032126,0.037534,0.218454,-0.029395,-0.043063,0.040485,-0.056615,-0.030144,0.010747,-0.322956,-0.162439,0.156335,-0.219001,0.078306,-0.089196,-0.508269,0.514065,1.240646,1.161148,0.137419,-0.049059,-0.072757,-0.060813,0.123125,-0.016623
0.165618,0.208689,-0.019938,0.057153,0.032252,0.037362,0.218451,-0.027700,-0.043442,0.040902,-0.056600,-0.030256,0.010702,-0.322540,-0.162217,0.156457,-0.219201,0.078311,-0.089337,-0.509197,0.514694,1.240395,1.159768,0.139130,-0.049177,-0.072816,-0.061407,0.124126,-0.017308
0.164799,0.207751,-0.020441,0.056900,0.032393,0.037211,0.218157,-0.026615,-0.043739,0.040886,-0.056616,-0.030251,0.010727,-0.322178,-0.161942,0.156726,-0.219460,0.078432,-0.089839,-0.510121,0.515381,1.240180,1.158379,0.140515,-0.049344,-0.072930,-0.062062,0.125116,-0.017734
0.164036,0.206899,-0.020874,0.056605,0.032540,0.037072,0.217717,-0.025836,-0.043993,0.040654,-0.056648,-0.030186,0.010786,-0.321843,-0.161640,0.157068,-0.219747,0.078612,-0.090520,-0.511042,0.516097,1.239982,1.156987,0.141738,-0.049536,-0.073073,-0.062747,0.126101,-0.018030
0.163425,0.206020,-0.021163,0.056263,0.032712,0.036939,0.217576,-0.024802,-0.044307,0.040645,-0.056623,-0.030228,0.011041,-0.321714,-0.161115,0.157320,-0.220138,0.079018,-0.090325,-0.512094,0.516873,1.239021,1.155297,0.143328,-0.050002,-0.072889,-0.062799,0.127528,-0.018157
0.162947,0.205286,-0.021342,0.055996,0.032967,0.036798,0.217628,-0.023821,-0.044511,0.040542,-0.056608,-0.030250,0.011223,-0.321555,-0.160489,0.157682,-0.220511,0.079353,-0.090398,-0.513017,0.517763,1.237930,1.153521,0.144862,-0.050505,-0.072827,-0.062984,0.129106,-0.018721
0.162738,0.204841,-0.021298,0.055880,0.033390,0.036640,0.218065,-0.022945,-0.044494,0.040253,-0.056610,-0.030228,0.011261,-0.321332,-0.159661,0.158266,-0.220850,0.079547,-0.091011,-0.513681,0.518881,1.236579,1.151574,0.146283,-0.051086,-0.073009,-0.063436,0.130984,-0.020159
0.161987,0.204124,-0.021413,0.055778,0.033666,0.036562,0.218237,-0.022868,-0.044593,0.040276,-0.056597,-0.030410,0.011130,-0.321301,-0.159111,0.158839,-0.221233,0.079752,-0.091274,-0.514732,0.520029,1.235019,1.149814,0.147763,-0.051562,-0.073333,-0.063871,0.132343,-0.021388
0.160966,0.203271,-0.021606,0.055683,0.033869,0.036524,0.218275,-0.023189,-0.044749,0.040454,-0.056577,-0.030693,0.010914,-0.321365,-0.158700,0.159407,-0.221638,0.079961,-0.091363,-0.515975,0.521191,1.233354,1.148149,0.149271,-0.051986,-0.073729,-0.064297,0.133443,-0.022513
0.160099,0.202531,-0.021800,0.055469,0.033917,0.036588,0.217833,-0.022746,-0.045001,0.040535,-0.056587,-0.030974,0.010336,-0.321341,-0.158203,0.160030,-0.221995,0.080225,-0.092209,-0.517027,0.521873,1.232814,1.147549,0.150258,-0.051797,-0.073665,-0.064816,0.134270,-0.023489
0.159110,0.201725,-0.021975,0.055210,0.034009,0.036637,0.217332,-0.022467,-0.045286,0.040671,-0.056586,-0.031289,0.009697,-0.321388,-0.157641,0.160655,-0.222324,0.080523,-0.092853,-0.518185,0.522582,1.232522,1.147189,0.151527,-0.051898,-0.073568,-0.065205,0.134872,-0.024550
0.157880,0.200786,-0.022113,0.054864,0.034190,0.036656,0.216714,-0.022517,-0.045633,0.040919,-0.056562,-0.031676,0.008934,-0.321575,-0.156951,0.161282,-0.222599,0.080886,-0.093093,-0.519556,0.523349,1.232728,1.147310,0.153361,-0.052579,-0.073404,-0.065335,0.135021,-0.025784
0.157005,0.199762,-0.022091,0.054426,0.034276,0.036392,0.216602,-0.021761,-0.046128,0.041067,-0.056503,-0.031977,0.008009,-0.321064,-0.156174,0.161392,-0.222262,0.081384,-0.092922,-0.520443,0.524378,1.232982,1.147715,0.153797,-0.052917,-0.072877,-0.064746,0.136466,-0.026075
0.156306,0.198696,-0.021988,0.053943,0.034315,0.035987,0.216743,-0.020602,-0.046697,0.041165,-0.056426,-0.032235,0.007003,-0.320202,-0.155354,0.161243,-0.221619,0.081949,-0.092547,-0.521087,0.525537,1.233259,1.148263,0.153534,-0.053084,-0.072169,-0.063799,0.138559,-0.025895
0.155529,0.197602,-0.021911,0.054027,0.034457,0.035771,0.217163,-0.019730,-0.047448,0.040912,-0.056316,-0.032791,0.006121,-0.319746,-0.154146,0.161237,-0.221033,0.081927,-0.092259,-0.521801,0.526925,1.234670,1.149493,0.153802,-0.053170,-0.071533,-0.063737,0.140082,-0.026698
0.154392,0.196321,-0.021884,0.053953,0.034577,0.035566,0.217245,-0.019245,-0.048290,0.040749,-0.056260,-0.033612,0.005201,-0.319507,-0.153203,0.161133,-0.220375,0.081954,-0.092108,-0.522751,0.528295,1.236665,1.151341,0.154479,-0.053303,-0.070800,-0.063567,0.140858,-0.027223
0.152537,0.194665,-0.021954,0.053558,0.034655,0.035380,0.216654,-0.019535,-0.049318,0.040766,-0.056312,-0.034967,0.004210,-0.319701,-0.152786,0.160836,-0.219574,0.082079,-0.092232,-0.524174,0.529627,1.239828,1.154425,0.155972,-0.053531,-0.069871,-0.063177,0.140145,-0.027192
0.151104,0.193443,-0.021696,0.053375,0.034642,0.035216,0.215942,-0.019736,-0.050016,0.040861,-0.056266,-0.035979,0.003108,-0.319717,-0.152094,0.160755,-0.219018,0.082135,-0.092300,-0.525152,0.530656,1.241757,1.156338,0.156582,-0.052478,-0.069613,-0.063587,0.140416,-0.027219
0.149882,0.192437,-0.021273,0.053296,0.034584,0.035063,0.215169,-0.019891,-0.050550,0.040995,-0.056170,-0.036821,0.001951,-0.319643,-0.151264,0.160783,-0.218585,0.082156,-0.092341,-0.525908,0.531533,1.243068,1.157665,0.156749,-0.050785,-0.069688,-0.064395,0.141180,-0.027276
0.149006,0.191638,-0.020472,0.052679,0.034665,0.034840,0.214473,-0.020478,-0.051033,0.040899,-0.056234,-0.037221,0.001197,-0.318430,-0.151187,0.160651,-0.217874,0.082085,-0.092114,-0.525730,0.532280,1.243690,1.159042,0.156629,-0.050694,-0.069269,-0.063838,0.142169,-0.026898
0.148056,0.190766,-0.019716,0.052140,0.034689,0.034548,0.213967,-0.021044,-0.051460,0.040845,-0.056252,-0.037373,0.000549,-0.317258,-0.151140,0.160573,-0.217295,0.082091,-0.091725,-0.525198,0.532764,1.244192,1.159918,0.155986,-0.050501,-0.068981,-0.063463,0.143055,-0.026553
0.146955,0.189748,-0.019050,0.051759,0.034597,0.034116,0.213842,-0.021569,-0.051774,0.040877,-0.056175,-0.037026,0.000117,-0.316168,-0.151156,0.160602,-0.216983,0.082250,-0.091010,-0.523959,0.532722,1.244454,1.159790,0.154298,-0.050100,-0.068959,-0.063454,0.143734,-0.026269
0.145680,0.188274,-0.018599,0.051572,0.034743,0.033855,0.213275,-0.021847,-0.052287,0.040953,-0.055640,-0.036625,0.000074,-0.315525,-0.151022,0.160661,-0.216761,0.082267,-0.090189,-0.522715,0.532390,1.244910,1.160098,0.152694,-0.048884,-0.068605,-0.063103,0.143998,-0.025251
