joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
-0.092753,-0.082764,-0.003518,-0.019703,0.003877,-0.009280,-0.029554,-0.014501,-0.051360,0.000874,-0.002618,-0.067730,-0.049581,-0.009689,0.020817,-0.014879,0.040080,0.006265,-0.006188,-0.071143,0.066644,0.158165,0.154198,0.074692,-0.011398,0.046414,0.019469,-0.035682,0.001532
-0.071648,-0.061118,0.012913,-0.009195,-0.000641,-0.008200,-0.035602,-0.010015,-0.034915,0.004753,0.002322,-0.050622,-0.055085,-0.000791,0.034612,-0.004024,0.027793,0.002785,-0.003413,-0.048910,0.051445,0.096424,0.095633,0.030479,0.052634,0.012945,-0.020470,0.013567,-0.001364
-0.061096,-0.050296,0.021129,-0.003941,-0.002900,-0.007661,-0.038626,-0.007772,-0.026692,0.006693,0.004792,-0.042068,-0.057837,0.003658,0.041509,0.001403,0.021650,0.001044,-0.002026,-0.037794,0.043845,0.065553,0.066351,0.008373,0.084650,-0.003789,-0.040440,0.038192,-0.002812
-0.043799,-0.039944,0.040043,-0.030846,0.004065,-0.011121,-0.034836,-0.029327,-0.024164,-0.004834,-0.003236,-0.020031,-0.037738,0.060655,0.003867,-0.006618,0.035555,-0.003549,0.011342,0.008916,0.037361,0.031085,0.068847,-0.006030,0.004538,0.020992,0.027884,0.049451,0.018855
-0.047539,-0.043594,0.037796,-0.026925,0.001184,-0.014620,-0.025303,-0.028307,-0.021344,-0.002682,-0.000872,-0.007576,-0.032364,0.058610,0.002313,-0.003929,0.028908,0.000296,0.019463,0.026590,0.024197,0.025103,0.043775,-0.032156,0.009696,0.014371,0.018739,0.044282,0.017294
-0.055019,-0.050893,0.033303,-0.019083,-0.004577,-0.021618,-0.006237,-0.026269,-0.015704,0.001622,0.003857,0.017335,-0.021616,0.054520,-0.000794,0.001451,0.015613,0.007986,0.035705,0.061938,-0.002131,0.013139,-0.006369,-0.084410,0.020013,0.001128,0.000447,0.033943,0.014171
-0.063786,-0.073735,0.022537,-0.009319,0.007257,-0.013056,-0.028366,-0.013878,-0.025638,0.003806,0.026755,0.020071,-0.002124,0.032110,0.006733,0.002965,0.011101,0.000814,0.041090,0.062221,-0.016613,0.022795,0.015372,-0.080164,0.060826,0.017662,0.017561,0.013225,0.050894
-0.068170,-0.085156,0.017154,-0.004436,0.013175,-0.008776,-0.039430,-0.007682,-0.030606,0.004898,0.038204,0.021439,0.007622,0.020904,0.010497,0.003722,0.008845,-0.002772,0.043783,0.062363,-0.023854,0.027623,0.026243,-0.078041,0.081232,0.025929,0.026118,0.002866,0.069255
-0.073906,-0.079198,0.007651,-0.018695,0.000878,-0.006732,-0.061910,-0.005603,-0.024560,0.009801,0.037562,0.034170,0.023554,0.021755,-0.008556,0.009982,-0.009311,-0.007491,0.047897,0.065070,-0.064130,0.008765,0.012907,-0.113872,0.106786,0.012326,0.018886,-0.035926,0.038655
-0.078441,-0.090434,0.005535,-0.019060,0.001739,-0.008107,-0.063011,-0.002732,-0.020803,0.009531,0.045791,0.038940,0.026979,0.005805,-0.020707,0.017313,-0.021046,-0.000205,0.036058,0.065426,-0.074005,0.009962,-0.007093,-0.097365,0.105756,0.013225,0.009930,-0.033778,0.030232
-0.087512,-0.112906,0.001302,-0.019791,0.003460,-0.010857,-0.065213,0.003010,-0.013289,0.008989,0.062248,0.048481,0.033829,-0.026095,-0.045008,0.031976,-0.044515,0.014367,0.012379,0.066138,-0.093756,0.012356,-0.047092,-0.064352,0.103697,0.015022,-0.007980,-0.029482,0.013386
-0.061779,-0.083085,0.017770,-0.020456,0.000654,-0.016027,-0.047139,0.012450,-0.009378,0.004853,0.061232,0.053125,0.031978,-0.008166,-0.055843,0.038474,-0.052259,0.002392,0.004647,0.108038,-0.105212,-0.029653,-0.068696,-0.123508,0.124394,-0.000549,-0.008550,0.004494,0.002806
-0.048913,-0.068175,0.026004,-0.020788,-0.000749,-0.018612,-0.038102,0.017171,-0.007422,0.002785,0.060724,0.055447,0.031053,0.000799,-0.061260,0.041723,-0.056131,-0.003596,0.000782,0.128987,-0.110940,-0.050658,-0.079497,-0.153085,0.134743,-0.008335,-0.008835,0.021482,-0.002484
-0.055427,-0.090206,0.026683,-0.020050,0.005503,-0.015089,-0.037595,0.057343,-0.018813,0.016831,0.076527,0.075305,0.024831,-0.004780,-0.055479,0.048537,-0.063753,-0.000382,0.014491,0.139564,-0.098525,-0.046377,-0.101913,-0.163836,0.112517,0.020792,0.019746,-0.009515,0.038410
-0.057545,-0.092093,0.024716,-0.014207,0.007838,-0.010729,-0.035065,0.048649,-0.016805,0.026120,0.081517,0.068698,0.029355,-0.024250,-0.064383,0.055487,-0.072730,-0.009290,0.010576,0.139908,-0.098916,-0.043943,-0.118170,-0.160112,0.131233,0.013849,0.007582,-0.021100,0.023530
-0.061779,-0.095865,0.020782,-0.002522,0.012509,-0.002010,-0.030007,0.031259,-0.012789,0.044697,0.091496,0.055485,0.038404,-0.063192,-0.082190,0.069387,-0.090683,-0.027107,0.002745,0.140596,-0.099699,-0.039074,-0.150683,-0.152665,0.168664,-0.000038,-0.016745,-0.044272,-0.006228
-0.058134,-0.090650,0.026560,-0.000351,0.003099,0.000756,-0.016094,0.028949,-0.020181,0.063157,0.097314,0.056246,0.014407,-0.057095,-0.109978,0.083986,-0.108053,-0.010079,-0.015951,0.102561,-0.056961,-0.109751,-0.250626,-0.132525,0.164380,-0.010668,-0.032454,-0.035626,0.031338
-0.056312,-0.088042,0.029449,0.000734,-0.001607,0.002139,-0.009137,0.027793,-0.023877,0.072387,0.100224,0.056626,0.002408,-0.054047,-0.123872,0.091285,-0.116737,-0.001565,-0.025299,0.083544,-0.035591,-0.145090,-0.300597,-0.122455,0.162237,-0.015983,-0.040309,-0.031303,0.050121
-0.048208,-0.130983,0.063298,0.003486,0.001484,-0.019425,0.017690,0.067535,-0.032653,0.089665,0.190715,0.069810,-0.013137,-0.078402,-0.140322,0.126534,-0.167384,-0.015243,0.028623,0.132505,0.000502,-0.308336,-0.508361,-0.215058,0.152665,-0.021373,-0.040639,0.022443,0.024408
-0.065535,-0.147110,0.056268,-0.003108,0.000331,-0.020520,0.015739,0.064624,-0.032310,0.107076,0.206033,0.068494,-0.009688,-0.093478,-0.161718,0.140875,-0.185621,-0.015153,0.014929,0.139116,-0.002920,-0.367558,-0.591626,-0.207235,0.165947,-0.020096,-0.049849,0.009364,0.018691
-0.100190,-0.179363,0.042208,-0.016296,-0.001976,-0.022711,0.011837,0.058803,-0.031625,0.141897,0.236671,0.065864,-0.002792,-0.123630,-0.204509,0.169559,-0.222095,-0.014974,-0.012458,0.152338,-0.009765,-0.486002,-0.758157,-0.191588,0.192513,-0.017543,-0.068269,-0.016796,0.007259
-0.079280,-0.157368,0.049450,0.001004,0.000550,-0.035080,0.045295,0.081954,-0.030017,0.180475,0.250389,0.056744,-0.011552,-0.143787,-0.209636,0.215275,-0.275013,0.001224,-0.016733,0.188380,-0.014623,-0.705583,-1.031930,-0.228262,0.265088,-0.072417,-0.140123,0.113863,-0.125664
-0.068825,-0.146370,0.053072,0.009653,0.001814,-0.041265,0.062024,0.093529,-0.029214,0.199764,0.257248,0.052184,-0.015932,-0.153865,-0.212199,0.238134,-0.301473,0.009323,-0.018871,0.206400,-0.017052,-0.815374,-1.168817,-0.246599,0.301375,-0.099854,-0.176050,0.179192,-0.192125
-0.103441,-0.192975,0.123496,-0.030193,-0.035314,-0.050751,0.127739,-0.079940,-0.002901,0.207016,0.317520,0.034038,0.069160,-0.309168,-0.285591,0.380922,-0.439931,0.034793,-0.125662,0.432081,-0.137563,-1.218302,-1.826388,-0.483186,0.475592,-0.217670,-0.459820,0.155162,-0.539325
-0.090958,-0.163547,0.134912,-0.038439,-0.040960,-0.069372,0.143021,-0.056789,-0.019241,0.200774,0.302618,-0.006949,0.064043,-0.255866,-0.277034,0.408465,-0.501427,0.076260,-0.105947,0.504624,-0.186644,-1.554056,-2.211172,-0.599492,0.598960,-0.260433,-0.492867,0.364472,-0.682212
-0.065991,-0.104692,0.157746,-0.054930,-0.052250,-0.106613,0.173585,-0.010487,-0.051921,0.188289,0.272814,-0.088922,0.053808,-0.149262,-0.259920,0.463551,-0.624420,0.159193,-0.066517,0.649710,-0.284804,-2.225565,-2.980741,-0.832103,0.845698,-0.345959,-0.558960,0.783092,-0.967985
0.005972,-0.034237,0.189166,-0.070239,-0.052939,-0.092222,0.143131,-0.028635,-0.077956,0.147993,0.262692,-0.140664,0.053598,-0.125088,-0.250499,0.538481,-0.670453,0.166110,-0.030474,1.002691,-0.612235,-3.179917,-4.017040,-1.435121,1.715757,-0.491407,-0.747593,1.252242,-1.430456
0.041953,0.000991,0.204876,-0.077893,-0.053283,-0.085027,0.127905,-0.037710,-0.090974,0.127845,0.257631,-0.166534,0.053494,-0.113001,-0.245789,0.575946,-0.693470,0.169569,-0.012452,1.179181,-0.775951,-3.657094,-4.535190,-1.736630,2.150787,-0.564131,-0.841910,1.486817,-1.661692
0.061858,-0.044298,0.124171,-0.204426,-0.171429,-0.085956,0.030195,-0.356111,0.321217,0.071419,0.449199,-0.709046,-0.130189,-0.143434,-0.327926,0.973395,-0.904974,0.073708,0.326383,1.594315,-1.230569,-6.149760,-7.324959,-2.400750,4.035525,-0.529561,-0.893912,1.786341,-1.525712
0.061869,-0.070890,0.104808,-0.156332,-0.145865,-0.074144,0.085723,-0.313352,0.220023,0.023658,0.406540,-0.856568,-0.189866,-0.196436,-0.259339,0.941736,-0.824102,0.049144,0.378966,1.413038,-1.092378,-6.157542,-7.156892,-2.186946,4.024636,-0.608294,-0.892613,1.570007,-1.244015
0.061890,-0.124072,0.066083,-0.060145,-0.094738,-0.050520,0.196778,-0.227832,0.017634,-0.071865,0.321221,-1.151610,-0.309220,-0.302441,-0.122164,0.878418,-0.662359,0.000015,0.484132,1.050484,-0.815997,-6.173106,-6.820758,-1.759338,4.002857,-0.765760,-0.890016,1.137338,-0.680619
-0.106825,-0.033647,0.114323,-0.006084,-0.031899,-0.083941,-0.235604,-0.369061,-0.081062,0.101971,0.170706,-1.403733,-0.708873,-0.169910,-0.039190,0.777569,-0.659989,0.000092,0.528789,0.717611,-0.462279,-5.844982,-5.886458,-1.865544,3.334403,-1.188900,-1.067104,1.396937,-0.863090
-0.191182,0.011566,0.138443,0.020947,-0.000479,-0.100652,-0.451795,-0.439676,-0.130409,0.188890,0.095448,-1.529795,-0.908699,-0.103644,0.002297,0.727145,-0.658803,0.000130,0.551118,0.551174,-0.285420,-5.680920,-5.419308,-1.918648,3.000176,-1.400470,-1.155648,1.526737,-0.954325
-0.049607,-0.110338,-0.048274,0.120097,0.027667,-0.148971,0.429056,-0.114822,-0.907204,-0.048126,0.092980,-1.757064,-1.198140,-0.224555,0.018303,0.546706,-0.908639,-0.009476,0.449618,-0.026954,0.042006,-4.144020,-4.051702,-0.762658,-0.429206,-1.025457,-0.688861,0.521945,0.017857
0.004103,-0.113824,-0.054155,0.151430,0.028981,-0.141432,0.549100,0.060006,-0.721123,-0.091215,0.120715,-2.198803,-1.539775,-0.261087,-0.013133,0.582209,-0.997769,-0.021207,0.391328,-0.058366,0.115919,-4.195795,-4.063469,-0.687365,-0.759556,-0.815347,-0.498688,0.755337,-0.426999
0.111524,-0.120795,-0.065917,0.214095,0.031609,-0.126355,0.789189,0.409661,-0.348960,-0.177394,0.176185,-3.082280,-2.223044,-0.334151,-0.076006,0.653216,-1.176029,-0.044670,0.274748,-0.121188,0.263744,-4.299347,-4.087003,-0.536778,-1.420256,-0.395126,-0.118342,1.222120,-1.316712
0.040503,-0.231635,-0.034998,0.265835,0.086707,-0.097656,0.641786,0.528003,-0.590856,-0.040770,0.256314,-3.426042,-2.638347,-0.485588,-0.017241,0.496184,-1.050946,-0.071979,0.318531,-0.366301,0.687893,-4.060129,-4.060782,0.182742,-1.012344,-0.387181,-0.091183,1.194940,-0.829570
0.004993,-0.287055,-0.019538,0.291705,0.114256,-0.083306,0.568085,0.587174,-0.711804,0.027543,0.296379,-3.597922,-2.845998,-0.561307,0.012142,0.417668,-0.988404,-0.085634,0.340422,-0.488857,0.899967,-3.940519,-4.047672,0.542502,-0.808388,-0.383209,-0.077604,1.181349,-0.585999
-0.177042,-0.314130,-0.122593,0.256848,0.253713,0.019299,0.055575,0.874359,-0.274749,0.336784,0.363267,-4.192528,-3.826100,-0.577705,-0.048215,0.247022,-0.729875,-0.346465,0.614161,-0.483743,1.057113,-3.326735,-4.200979,1.373134,-0.084210,0.120536,-0.039864,1.611656,-1.438302
-0.167431,-0.307052,-0.172322,0.257374,0.256071,0.013171,0.031386,0.857803,-0.373387,0.373703,0.396855,-3.823711,-3.432597,-0.450676,-0.009444,0.094461,-0.576594,-0.353820,0.621895,-0.512402,1.000933,-2.852979,-3.757879,1.156082,0.043859,0.101303,-0.130831,1.462536,-1.257295
-0.148209,-0.292896,-0.271782,0.258425,0.260786,0.000917,-0.016992,0.824691,-0.570664,0.447541,0.464032,-3.086076,-2.645591,-0.196618,0.068099,-0.210661,-0.270032,-0.368531,0.637361,-0.569720,0.888572,-1.905466,-2.871680,0.721976,0.299996,0.062837,-0.312766,1.164297,-0.895280
-0.082247,-0.287601,-0.243469,0.313797,0.300697,0.006199,0.049291,0.991966,-0.756500,0.408149,0.412186,-2.642863,-2.025716,-0.178518,0.091891,-0.368732,0.018466,-0.385524,0.563366,-0.511393,0.879413,-1.827742,-2.334599,1.010999,0.610614,-0.052111,-0.285356,1.394989,-0.850003
-0.049265,-0.284954,-0.229312,0.341483,0.320652,0.008840,0.082432,1.075603,-0.849418,0.388452,0.386263,-2.421257,-1.715778,-0.169468,0.103787,-0.447767,0.162715,-0.394021,0.526368,-0.482229,0.874833,-1.788880,-2.066059,1.155510,0.765924,-0.109584,-0.271651,1.510336,-0.827365
-0.119241,-0.210692,-0.453580,0.237353,0.251428,-0.005474,0.082495,0.652992,-0.399431,0.332671,0.198475,-2.172462,-1.484867,-0.194961,0.116284,-0.350921,-0.093659,-0.142608,0.298886,-0.181991,0.309611,-1.384992,-1.895483,1.499426,0.091558,0.139562,-0.259248,1.394026,-1.162213
-0.121112,-0.193611,-0.466088,0.223426,0.239252,0.000616,0.016534,0.642851,-0.327886,0.369149,0.217187,-2.106317,-1.407410,-0.141363,0.152260,-0.345843,-0.103239,-0.141096,0.296250,-0.168808,0.250448,-1.359741,-1.845403,1.445421,0.050916,0.108417,-0.255402,1.352352,-1.106880
-0.124856,-0.159449,-0.491106,0.195572,0.214900,0.012798,-0.115389,0.622569,-0.184796,0.442107,0.254612,-1.974027,-1.252495,-0.034166,0.224212,-0.335689,-0.122398,-0.138072,0.290977,-0.142440,0.132122,-1.309239,-1.745244,1.337412,-0.030369,0.046126,-0.247710,1.269005,-0.996214
-0.103108,-0.126327,-0.482186,0.215255,0.227092,0.036318,0.017079,0.613226,0.013420,0.403205,0.191253,-1.729863,-1.035205,-0.046180,0.236370,-0.296835,-0.144098,-0.108792,0.270576,-0.068701,-0.015296,-0.980420,-1.396621,1.250637,-0.051127,0.156796,-0.075113,1.068062,-0.923007
-0.092234,-0.109765,-0.477726,0.225096,0.233189,0.048078,0.083312,0.608554,0.112528,0.383754,0.159573,-1.607780,-0.926560,-0.052188,0.242449,-0.277408,-0.154948,-0.094152,0.260375,-0.031831,-0.089005,-0.816011,-1.222309,1.207249,-0.061507,0.212131,0.011186,0.967591,-0.886403
-0.062440,-0.010007,-0.457407,0.289572,0.252915,0.123568,0.055832,0.403345,0.112782,0.202152,-0.051399,-1.260513,-0.662439,-0.077336,0.264987,-0.166262,-0.236319,-0.050819,0.114029,0.171160,-0.494013,-0.351051,-0.820631,1.114082,-0.671901,0.282516,0.078521,0.753627,-0.543505
-0.050028,0.013262,-0.404304,0.262410,0.243057,0.099101,0.067954,0.389704,0.151576,0.175881,-0.083333,-1.173255,-0.611029,-0.079652,0.265876,-0.184704,-0.245532,-0.035246,0.089621,0.108719,-0.407852,-0.357525,-0.806593,0.917046,-0.549245,0.233881,0.082059,0.738927,-0.559887
-0.025204,0.059799,-0.298097,0.208084,0.223339,0.050167,0.092197,0.362421,0.229163,0.123338,-0.147201,-0.998740,-0.508207,-0.084283,0.267653,-0.221589,-0.263958,-0.004099,0.040805,-0.016162,-0.235530,-0.370472,-0.778518,0.522972,-0.303935,0.136612,0.089135,0.709525,-0.592652
0.027424,0.075896,-0.325319,0.201578,0.167840,0.048188,0.196953,0.290987,0.141717,0.055098,-0.161891,-0.890286,-0.371975,-0.006931,0.288866,-0.159154,-0.323966,-0.024688,0.037745,0.086856,-0.341505,-0.276800,-0.637589,0.743691,-0.278453,0.127622,0.033918,0.729000,-0.429481
0.053738,0.083944,-0.338929,0.198324,0.140091,0.047199,0.249330,0.255269,0.097995,0.020978,-0.169236,-0.836059,-0.303859,0.031745,0.299473,-0.127937,-0.353969,-0.034982,0.036215,0.138365,-0.394492,-0.229964,-0.567124,0.854050,-0.265712,0.123128,0.006309,0.738738,-0.347895
0.063680,0.088823,-0.249253,0.095684,0.112345,0.028820,0.180193,0.202432,0.100735,-0.078701,-0.220239,-0.623710,-0.216917,0.045393,0.315224,-0.161514,-0.328533,-0.056712,0.058161,0.122350,-0.383526,-0.072112,-0.479752,0.418223,-0.165615,0.090215,-0.014198,0.304642,-0.345891
0.082364,0.101565,-0.193304,0.097878,0.111241,0.024734,0.226089,0.266519,0.114400,-0.094735,-0.236892,-0.528777,-0.180678,0.067538,0.251292,-0.111458,-0.334146,-0.061715,0.021513,0.119624,-0.355762,-0.095173,-0.413280,0.383725,-0.194515,0.084947,0.006020,0.331591,-0.322512
0.119732,0.127050,-0.081406,0.102265,0.109032,0.016561,0.317882,0.394693,0.141730,-0.126802,-0.270198,-0.338910,-0.108199,0.111828,0.123428,-0.011347,-0.345372,-0.071723,-0.051785,0.114171,-0.300234,-0.141293,-0.280334,0.314729,-0.252315,0.074411,0.046455,0.385489,-0.275756
0.084998,0.093409,-0.037044,0.059065,0.045182,0.024460,0.253495,0.199754,0.141874,-0.110728,-0.218718,-0.267437,-0.025663,0.107819,0.138961,-0.004759,-0.267334,-0.057828,-0.029399,0.094106,-0.236829,-0.144337,-0.198997,0.250802,-0.227416,0.023529,0.018434,0.393494,-0.312231
0.067631,0.076589,-0.014863,0.037464,0.013256,0.028410,0.221301,0.102285,0.141946,-0.102692,-0.192978,-0.231700,0.015605,0.105814,0.146728,-0.001465,-0.228315,-0.050880,-0.018206,0.084073,-0.205126,-0.145859,-0.158329,0.218838,-0.214967,-0.001912,0.004424,0.397496,-0.330468
0.062364,0.104331,0.013716,0.033645,0.056340,0.033358,0.146623,0.163775,0.136328,-0.085162,-0.216333,-0.038846,0.064262,0.101501,0.114664,0.010373,-0.162000,-0.052401,-0.043600,0.121879,-0.233504,-0.046357,-0.067502,0.147362,-0.262168,0.019420,0.033807,0.318167,-0.333833
0.050299,0.086378,0.033709,0.023982,0.048033,0.030177,0.140882,0.156800,0.134150,-0.071886,-0.210367,-0.003866,0.097784,0.097084,0.116414,0.041710,-0.168494,-0.044072,-0.037433,0.081730,-0.167734,-0.053118,-0.052777,0.125878,-0.160406,0.024731,0.050534,0.274591,-0.328930
0.026170,0.050472,0.073697,0.004656,0.031421,0.023814,0.129399,0.142849,0.129793,-0.045334,-0.198435,0.066093,0.164829,0.088251,0.119913,0.104385,-0.181482,-0.027415,-0.025097,0.001432,-0.036193,-0.066641,-0.023326,0.082911,0.043118,0.035352,0.083988,0.187440,-0.319124
0.006261,0.061101,0.042727,0.022783,0.021852,0.015667,0.168524,0.120484,0.122791,-0.003742,-0.187237,0.144802,0.182222,0.066691,0.039818,0.043578,-0.127777,-0.009147,-0.048147,0.054011,-0.060395,-0.071431,0.030084,0.021463,-0.063098,0.046531,0.131183,0.278888,-0.370470
-0.003693,0.066416,0.027242,0.031846,0.017068,0.011594,0.188087,0.109302,0.119290,0.017054,-0.181637,0.184157,0.190918,0.055912,-0.000229,0.013174,-0.100924,-0.000014,-0.059673,0.080300,-0.072496,-0.073825,0.056790,-0.009261,-0.116206,0.052120,0.154780,0.324612,-0.396143
-0.059837,-0.004001,0.038109,-0.026864,-0.036637,0.037700,-0.037743,-0.126212,0.047232,-0.049457,-0.133620,0.264995,0.218977,0.020711,0.080937,0.143113,-0.186256,0.007364,-0.030871,0.006751,-0.072515,-0.056406,0.024601,-0.055004,-0.210855,0.034284,0.084761,-0.025806,-0.270238
-0.055985,-0.014901,0.033908,-0.015302,-0.019738,0.025161,0.020703,-0.023011,0.058607,-0.026324,-0.126195,0.296557,0.237149,0.019310,0.038359,0.126553,-0.169932,0.025358,-0.041954,0.013783,-0.052203,-0.055088,0.060003,-0.037852,-0.263550,0.040774,0.110144,0.018092,-0.276095
-0.048282,-0.036703,0.025504,0.007822,0.014059,0.000083,0.137596,0.183391,0.081357,0.019943,-0.111345,0.359681,0.273492,0.016508,-0.046799,0.093432,-0.137283,0.061346,-0.064120,0.027848,-0.011579,-0.052453,0.130806,-0.003548,-0.368941,0.053753,0.160908,0.105888,-0.287808
-0.068576,-0.060851,0.008312,0.001545,0.000286,0.038247,0.054229,0.103792,0.043779,-0.009521,-0.059824,0.390754,0.248305,-0.009444,-0.040423,0.130764,-0.149820,0.069981,-0.089689,-0.013435,-0.056317,0.015892,0.110435,0.081321,-0.601000,0.089509,0.150956,-0.016876,-0.189236
-0.078724,-0.072925,-0.000284,-0.001594,-0.006600,0.057328,0.012546,0.063993,0.024990,-0.024253,-0.034063,0.406290,0.235711,-0.022420,-0.037234,0.149430,-0.156088,0.074298,-0.102474,-0.034076,-0.078686,0.050065,0.100250,0.123755,-0.717029,0.107387,0.145980,-0.078258,-0.139951
0.077531,-0.028874,0.037111,0.068567,-0.168721,-0.082054,0.658835,-0.657252,-0.195192,-0.222095,-0.122464,-0.015453,-0.119199,0.085529,-0.142195,-0.556206,0.371954,-0.170407,0.032101,0.018174,0.173055,-0.250947,0.064722,-1.157260,-0.481058,-0.123506,-0.033687,-0.312585,-0.163023
-0.024426,-0.086591,0.008943,0.017917,-0.048029,0.010416,0.136100,-0.190542,-0.088257,-0.111685,-0.026778,0.209110,0.085088,0.052269,-0.059465,-0.075400,-0.003076,-0.023279,-0.018106,-0.020670,0.003568,-0.065895,0.121939,-0.445128,-0.634806,-0.004344,0.049263,-0.253552,-0.107160
-0.228340,-0.202025,-0.047393,-0.083383,0.193355,0.195355,-0.909369,0.742876,0.125614,0.109136,0.164595,0.658236,0.493662,-0.014252,0.105996,0.886212,-0.753137,0.270978,-0.118521,-0.098358,-0.335408,0.304209,0.236372,0.979135,-0.942303,0.233980,0.215161,-0.135486,0.004565
-0.222780,-0.191234,0.029479,-0.082523,-0.004790,0.106803,-0.370492,0.120950,-0.022806,0.058814,0.072911,0.508268,0.339144,0.054378,-0.041456,0.557504,-0.393774,0.132511,-0.082339,-0.080297,-0.244310,0.109153,0.195628,0.656941,-1.084573,0.137596,0.155025,-0.199059,-0.090596
-0.220000,-0.185839,0.067915,-0.082093,-0.103863,0.062527,-0.101053,-0.190013,-0.097016,0.033654,0.027069,0.433284,0.261886,0.088693,-0.115182,0.393150,-0.214092,0.063278,-0.064248,-0.071266,-0.198761,0.011625,0.175256,0.495843,-1.155708,0.089405,0.124956,-0.230845,-0.138177
-0.144780,-0.090021,0.087102,-0.090161,-0.093633,0.023700,-0.188563,-0.252349,0.056664,-0.126277,-0.039524,0.714444,0.369122,0.115796,-0.225474,0.406104,-0.267971,0.023028,-0.198659,-0.125972,-0.217424,0.065857,0.319090,0.046792,-1.122669,-0.027937,0.042264,-0.704345,0.079234
-0.128315,-0.052973,0.093277,-0.099268,-0.107202,0.013254,-0.190212,-0.304298,0.106085,-0.149411,-0.065125,0.811819,0.446782,0.118001,-0.243621,0.401495,-0.259618,0.027255,-0.230735,-0.098383,-0.233465,0.109495,0.377959,-0.052767,-1.025877,-0.037933,0.023289,-0.820359,0.086807
-0.095385,0.021123,0.105627,-0.117480,-0.134340,-0.007640,-0.193512,-0.408194,0.204927,-0.195679,-0.116327,1.006569,0.602100,0.122410,-0.279915,0.392275,-0.242913,0.035708,-0.294885,-0.043206,-0.265548,0.196770,0.495697,-0.251884,-0.832294,-0.057925,-0.014661,-1.052388,0.101953
-0.063925,0.046237,0.146432,-0.154786,-0.106657,0.030353,-0.289999,-0.229263,0.296551,-0.231636,-0.113444,1.227015,0.812870,0.153800,-0.213031,0.426449,-0.213012,0.053014,-0.352289,-0.084651,-0.211965,0.255479,0.595255,-0.368341,-0.396177,-0.036953,-0.007001,-1.145856,0.353781
-0.048195,0.058793,0.166834,-0.173438,-0.092815,0.049350,-0.338243,-0.139797,0.342364,-0.249615,-0.112003,1.337239,0.918254,0.169495,-0.179589,0.443536,-0.198061,0.061666,-0.380991,-0.105373,-0.185174,0.284833,0.645034,-0.426570,-0.178118,-0.026467,-0.003171,-1.192591,0.479695
-0.077617,0.053083,0.257652,-0.290096,-0.241409,0.041198,-0.458896,-0.606164,0.397247,-0.334226,-0.171547,1.827700,1.293431,0.234866,-0.158143,0.690387,-0.221711,0.244332,-0.482830,0.077747,-0.402910,0.460174,1.070838,-0.626890,-0.230609,-0.077152,0.039169,-1.436682,0.869588
-0.066839,0.051801,0.253424,-0.268755,-0.255938,0.031030,-0.354568,-0.748993,0.479702,-0.321233,-0.163533,2.009696,1.453686,0.272258,-0.191257,0.580953,-0.119091,0.262620,-0.484854,0.114259,-0.436121,0.584818,1.238917,-0.766761,-0.203991,-0.103978,0.074026,-1.453731,0.921832
-0.045283,0.049238,0.244968,-0.226072,-0.284996,0.010695,-0.145913,-1.034652,0.644611,-0.295248,-0.147506,2.373689,1.774196,0.347042,-0.257485,0.362084,0.086151,0.299195,-0.488901,0.187284,-0.502543,0.834106,1.575075,-1.046504,-0.150756,-0.157630,0.143740,-1.487828,1.026320
-0.012718,0.088133,0.245204,-0.305967,-0.278328,0.017798,-0.304389,-1.031051,0.592237,-0.327566,-0.149209,2.516201,2.018280,0.319024,-0.177601,0.342622,0.242953,0.283561,-0.501732,0.206571,-0.577837,1.009165,1.838840,-0.914718,0.145821,-0.170759,0.140025,-1.584378,1.072061
0.003565,0.107580,0.245323,-0.345915,-0.274994,0.021350,-0.383627,-1.029250,0.566049,-0.343726,-0.150060,2.587457,2.140322,0.305015,-0.137659,0.332892,0.321354,0.275744,-0.508148,0.216214,-0.615484,1.096694,1.970723,-0.848825,0.294110,-0.177324,0.138167,-1.632653,1.094931
0.010148,0.241054,0.282972,-0.388391,-0.302429,-0.133325,-0.508326,-1.115292,0.497713,-0.339366,-0.256359,3.240463,2.743205,0.288600,-0.132367,0.055628,0.709035,0.250149,-0.525985,0.106974,-0.835096,1.814765,2.863224,-1.288808,0.306885,-0.243872,0.007894,-2.439017,1.164495
0.031734,0.288142,0.363454,-0.406416,-0.289274,-0.221487,-0.522857,-1.139429,0.279570,-0.443058,-0.399048,3.396181,3.016782,0.331431,-0.077462,-0.020642,0.922422,0.212734,-0.500914,-0.084518,-0.823233,2.157008,3.208453,-1.200995,0.267750,-0.187590,-0.052282,-2.343230,0.917838
